"Data Source","World Development Indicators",

"Last Updated Date","2018-10-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Nigeria","NGA","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","69.8974460384997","72.3414826417587","76.090081812098","79.7773664722725","79.7722308960238","81.3822034484333","75.0990256443112","79.7544063642072","60.6824268052391","67.9139892140753","67.6809804578499","73.2100345900717","76.8371753739753","82.492050029939","81.1616170499839","85.9101403304154","84.938654003402","98.1703426346545","81.0957582924819","60.888750020377","83.3229087706234","84.4319236639035","85.7295857885324","80.725309945116","81.9674017102948","70.1129341803157","87.7494434112701","76.8768984380179","88.1710154133711","74.8324120897446","73.9225138079911","66.594951792454","80.0451408665349","78.2122388299708","84.509928534027","86.9462647671751","",
"Nigeria","NGA","Final consumption expenditure (constant LCU)","NE.CON.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","15124672013600","14360880281700","12630022664700","11719126717900","12654191690900","10447220124300","8409434584900","9291954660500","8999298276100","10874669574300","11199102225300","12391863035400","12190715337700","11678943017500","12348638941100","14685726963200","14222941039800","14331931706400","13540582496000","13787523210200","18992972521500","19152780304600","21748671467700","27185190137100","29744379322600","26857272919600","38251039967800","35397448986600","42588342542700","41509052800000","40609140550000","40511001560000","47493241690000","47445636750000","47583353674000","44528769306400","",
"Nigeria","NGA","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","-5.04997219915381","-12.0525871885836","-7.21214815667662","7.97896460639653","-17.440636435017","-19.5055288885907","10.4944044298134","-3.14956750320876","20.839083678119","2.98337939174471","10.6505038181134","-1.62322402309786","-4.19804995870369","5.73421689442708","18.9258754203386","-3.15126329503241","0.766301894207473","-5.52158094673743","1.82370820659266","37.7547818555911","0.841404803377131","13.5535996435804","24.9970150014636","9.41390945803037","-9.70639316990675","42.4233952654404","-7.46016574608736","20.314722563262","-2.53423748909195","-2.16799032812428","-0.24166724208105","17.2354171981128","-0.100235187799413","0.290262568770359","-6.41943900912781","",
"Nigeria","NGA","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","100631226054.904","95549377115.4639","84033205130.4741","77972605875.6604","84194012501.1644","69510040880.7835","55951739776.3111","61823541633.9539","59876367457.3181","72354053775.1667","74512649704.5869","82448622306.3514","81110296462.3615","77705245695.2188","82161033021.7301","97710727775.486","94631605475.7881","95356769261.068","90091568058.1245","91734575378.2485","126368764198.459","127432037050.393","144703665169.863","180875262060.041","197902695462.348","178693481746.929","254501323822.007","235515103238.899","283359343056.461","276178344355.88","270190824561.87","269537861847.796","315993836844.136","315677099828.341","316593392287.323","296269872562.509","",
"Nigeria","NGA","Final consumption expenditure (current LCU)","NE.CON.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","36159200000","38817680000","44104330000","51317860000","58666110000","60961960000","84045520000","117989570000","138629890000","191212020000","222718310000","406641850000","549571650000","780009370000","1630183030000","2404655850000","2468848050000","2764875430000","2686086850000","2872324550000","4090760270000","6018479000000","7495034760000","9423551590000","12078162200000","13117980280000","18375532760000","18961874810000","22250887090000","41509052800000","47098516900000","48347688600000","64844540280000","70498153710000","80434636406600","89185494550400","",
"Nigeria","NGA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","42690909090.9091","37181685823.7548","26975125382.263","22737199822.7736","23033415783.2744","16863612724.758","18093761033.3692","18560574170.2061","14704061306.7459","20888357002.4033","18539774411.0547","21451201692.2866","12131824503.3113","14919842578.4239","23169173251.8476","30058198125","30427015651.9596","31419038977.2727","29089691579.099","28243862423.0928","36777060683.4587","49913491825.2221","58001049044.1286","70913487974.836","92007058502.6924","101965075315.756","146060013305.98","159953729438.361","149433398611.299","276178344355.88","304371368673.836","306971985165.592","412205490009.612","444635746812.099","406548662007.86","351830425462.148","",
"Nigeria","NGA","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","","","","","","","","","","","","","","","","","","","","","","55.2365576369965","56.6753169788078","60.754190883854","66.6269680507239","67.0404756355618","68.8008205241027","67.8930754471356","72.1088178791118","55.2354535182222","62.949550714336","62.8477310730291","67.2481338448483","70.2944236192436","64.548214130968","69.0764926132476","75.892963024332","71.9414832092127","84.1969595853831","74.1128123329992","52.5461701117036","75.1122533918994","77.7220517187565","80.5767971876114","73.9937167843745","75.1599259373732","63.2534088117504","77.5693155735647","65.2355132359261","75.2136489329357","66.1210284628122","65.428211120194","58.394901461619","72.8899223343199","71.7477527119702","78.5747694766894","81.5619829807367","",
"Nigeria","NGA","Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)","NE.CON.PRVT.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","203111023987.191","209478754393.987","233047750208.01","228512497966.6","217955481493.935","231460298470.11","278050914286.036","268416497200.198","270303616682.281","254048523897.443","258715394329.187","365915458668.078","368164714396.462","424725124427.218","457814258129.97","499963227048.318","406251270994.733","559197107917.021","450883428781.107","593884408465.283","540675156831.305","524151120782.486","524180788191.884","634599410499.047","638493952384.195","647773044846.189","610858003018.093","",
"Nigeria","NGA","Households and NPISHs Final consumption expenditure, PPP (current international $)","NE.CON.PRVT.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58902778928.38","63397811189.2731","81590767794.1762","71939916933.3109","57063654851.1297","77159008575.8085","94066662423.8445","87313301219.4041","91414480473.9805","90699833874.8078","88539933809.0411","113938409392.007","154054444488.637","175681317200.928","192334035353.599","216328234621.96","220456505980.712","295327510435.22","272251504845.627","286913169026.361","495509785433.08","524151120782.486","484846115448.135","631659577539.51","650582266256.192","690971865619.244","676669931309.997","",
"Nigeria","NGA","PPG, multilateral concessional (TDS, current US$)","DT.TDS.MLTC.CD","","","","","","","","","","","107000","129000","192000","270000","243000","654000","683000","679000","709000","673000","674000","651000","697000","669000","652000","1490000","1445000","1436000","1443000","1441000","1419000","2818000","1907000","1963000","2906000","3794000","3821000","4430000","5243000","8456000","10914000","14414000","18932000","26300000","34541000","35723000","37566000","40404000","44410000","47027000","56246000","116369000","89891000","162232000","129839000","136416000","211474000","",
"Nigeria","NGA","Multilateral debt service (% of public and publicly guaranteed debt service)","DT.TDS.MLAT.PG.ZS","","","","","","","","","","","23.6512223838216","26.7675134850006","33.1825980981703","13.1359921103358","19.4983803907881","15.2386627488853","10.9723014651265","48.0947803518216","54.6937359014402","25.8263542066846","14.1375663058779","8.20288623563566","6.25263963209394","5.35736444553563","3.75761242845462","3.40285581423798","13.8515056348709","38.0525058308209","21.7760406172403","20.9330987622011","15.4870575400377","22.5906140035479","27.051844181025","45.0556302829173","42.3907992115694","45.3826576153878","35.7420301838063","54.8691072556595","51.8857485234688","71.1433896502957","34.4151199148311","18.7863953362107","31.3487085464312","29.9616129561341","28.0940640511959","5.28295025970676","6.36164438679051","38.0524049281191","83.5277138419506","61.2290759645699","67.3677898325191","60.8640869206593","50.5887774723092","48.8094753758213","56.1919832820994","65.9415340086831","68.630719909919","",
"Nigeria","NGA","Multilateral debt service (TDS, current US$)","DT.TDS.MLAT.CD","","","","","","","","","","","13660000","15731000","20693000","26373000","31843000","37081000","40770000","50033000","53584000","67226000","71108000","73945000","87940000","100594000","114889000","130182000","231425000","347841000","447431000","431921000","508774000","645260000","638443000","643799000","767134000","793140000","769458000","746999000","661604000","693197000","595130000","463655000","448316000","487743000","479042000","464916000","426263000","381287000","357091000","261022000","206712000","213989000","127336000","191954000","148430000","170871000","251115000","",
"Nigeria","NGA","PPG, IDA (TDS, current US$)","DT.TDS.MIDA.CD","","","","","","","","","","","107000","129000","192000","270000","243000","654000","683000","679000","709000","673000","674000","651000","697000","669000","652000","1490000","1445000","1436000","1443000","1441000","1419000","1477000","1632000","1868000","2196000","2713000","3352000","3820000","4490000","6765000","8841000","12417000","16016000","22358000","30068000","30924000","32756000","34982000","37392000","38587000","47785000","106589000","78716000","145206000","109753000","119426000","193112000","",
"Nigeria","NGA","PPG, IBRD (TDS, current US$)","DT.TDS.MIBR.CD","","","","","","","","","","","13553000","15602000","20467000","26063000","31506000","36003000","39644000","47099000","51658000","65357000","69163000","72096000","85141000","96195000","111090000","122999000","219227000","331779000","429326000","411282000","483925000","586481000","559450000","573498000","648470000","657220000","597496000","518677000","466796000","443200000","376608000","286292000","247630000","265046000","265185000","262615000","244042000","201442000","205496000","104004000","72725000","37302000","7011000","0","0","1261000","104000","",
"Nigeria","NGA","Public and publicly guaranteed debt service (% of exports of goods, services and primary income)","DT.TDS.DPPG.XP.ZS","","","","","","","","","","","","","","","","","","0.782958808014799","0.844022681722466","1.44426896432723","1.81193489767306","4.62947831799045","10.9173224692456","17.2812567155474","24.7639230310772","28.3170501334305","30.9903963497094","11.6746441874911","28.225628086717","24.0613606442879","22.2549489903853","21.3939357394643","18.1548880692636","12.8378394733702","18.3191617228668","45.1377501440616","40.5007122130796","27.4623730760635","43.9251151849233","6.91255917088726","8.16344371827806","12.4372629108034","7.80575959790704","5.91308430425578","4.45668233688064","15.3988396048629","10.9650418996612","1.43024289669539","0.473040314335304","0.718653025463781","0.366610503159612","0.340236043158752","0.253022001118137","0.392095284479186","0.30913393725614","0.504818891749593","0.922512022522366","",
"Nigeria","NGA","Public and publicly guaranteed debt service (% of GNI)","DT.TDS.DPPG.GN.ZS","","","","","","","","","","","0.478070697027638","0.690035016625104","0.550647654500452","1.42478154175852","0.680965960257901","0.896629343302092","1.04749050528756","0.291684596871239","0.2692980154398","0.554315573213004","0.823478769075966","1.51477047882983","2.79467042758566","5.39950394066811","11.0312999449776","13.7363308734572","8.65792360603221","4.21279565126845","9.02696062231805","9.31734551508288","11.7876218595043","11.45427544505","8.95614407834221","10.6295712835708","11.502267100233","6.63848590424842","6.57204059466327","4.05351213713775","4.3701094632615","2.83286310012711","4.29760903648249","6.16349766618938","2.69730424782067","2.71333127618824","2.18642162116259","8.89988429411509","4.75932842618535","0.648115508794751","0.221612005454318","0.275179591936031","0.0877821927360204","0.0903611780314739","0.0573538523475466","0.0803505564491547","0.048068151978917","0.0553202027165968","0.0924080105048085","",
